Fecha matricula;Periodo;Tipo de hecho;Genero;Nacionalidad;Fecha nacimiento;"Departamento
";Distrito de residencia;Provincia de residencia;Departamendo de residencia;Modalidad;Metodologia;Facultad;Especialidad;Ciclo Relativo
2016;1;REGULARES;MASCULINO;Peru;1996;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;2
2016;1;REGULARES;FEMENINO;Peru;1997;LIMA;EL AGUSTINO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;3
2016;1;REGULARES;FEMENINO;Peru;1995;LIMA;SANTIAGO DE SURCO;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;7
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;SANTA ANITA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;7
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;CIENCIA DE LA COMPUTACIÓN;7
2016;1;REGULARES;MASCULINO;Peru;1996;ICA;SAN LUIS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;8
2016;1;REGULARES;MASCULINO;Peru;1981;CAJAMARCA;SANTA ANITA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;8
2016;1;REGULARES;FEMENINO;Peru;1995;LIMA;CHORRILLOS;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;6
2016;1;REGULARES;FEMENINO;Peru;1993;CALLAO;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;6
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;CIENCIA DE LA COMPUTACIÓN;1
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;CIENCIAS;FÍSICA;9
2016;1;REGULARES;MASCULINO;Peru;1995;JUNIN;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;5
2016;1;REGULARES;MASCULINO;Peru;1996;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA DE PETRÓLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA DE PETRÓLEO Y GAS NATURAL;6
2016;1;REGULARES;MASCULINO;Peru;1996;LIMA;RIMAC;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;5
2016;1;REGULARES;MASCULINO;Peru;1981;JUNIN;LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA SANITARIA;10
2016;1;REGULARES;MASCULINO;Peru;1982;PASCO;RIMAC;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA TEXTIL;10
2016;1;REGULARES;MASCULINO;Peru;1997;LA LIBERTAD;TRUJILLO;TRUJILLO;LA LIBERTAD;Pregrado;Presencial;CIENCIAS;CIENCIA DE LA COMPUTACIÓN;5
2016;1;REGULARES;MASCULINO;Peru;1983;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;8
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA QUIMICA;4
2016;1;REGULARES;FEMENINO;Peru;1993;LIMA;LA VICTORIA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA QUIMICA;4
2016;1;REGULARES;MASCULINO;Peru;1994;LAMBAYEQUE;SURQUILLO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA DE PETRÓLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA DE PETRÓLEO Y GAS NATURAL;8
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;10
2016;1;REGULARES;MASCULINO;Peru;1991;HUANCAVELICA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;10
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;LIMA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;6
2016;1;REGULARES;MASCULINO;Peru;1990;JUNIN;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;INGENIERIA FÍSICA;3
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;7
2016;1;REGULARES;MASCULINO;Peru;1996;LIMA;LIMA;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;FÍSICA;9
2016;1;REGULARES;FEMENINO;Peru;1991;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA DE HIGIENE Y SEGURIDAD INDUSTRIAL;7
2016;1;REGULARES;MASCULINO;Peru;1993;JUNIN;;;AMAZONAS;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA AMBIENTAL;9
2016;1;REGULARES;FEMENINO;Peru;1995;ANCASH;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;9
2016;1;REGULARES;FEMENINO;Peru;1993;LIMA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;9
2016;1;REGULARES;MASCULINO;Peru;1997;LIMA;CHANCAY;HUARAL;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA SANITARIA;5
2016;1;REGULARES;FEMENINO;Peru;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;CIENCIAS;INGENIERIA FÍSICA;9
2016;1;PROMOCION;MASCULINO;Peru;1993;ICA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ESTADÍSTICA;10
2016;1;REGULARES;FEMENINO;Peru;1993;LAMBAYEQUE;JESUS MARIA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;10
2016;1;REGULARES;MASCULINO;Peru;1993;PIURA;SAN JUAN DE MIRAFLORES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2016;1;REGULARES;MASCULINO;Peru;1996;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;6
2016;1;REGULARES;MASCULINO;Peru;1996;LIMA;VILLA EL SALVADOR;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ESTADÍSTICA;4
2016;1;REGULARES;MASCULINO;Peru;1996;LIMA;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA DE TELECOMUNICACIONES;1
2016;1;REINCORPORADOS;MASCULINO;Peru;1994;PASCO;;;AMAZONAS;Pregrado;Presencial;INGENIERIA DE PETRÓLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA DE PETRÓLEO Y GAS NATURAL;8
2016;1;REGULARES;MASCULINO;Peru;1990;LIMA;VILLA MARIA DEL TRIUNFO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA QUIMICA;7
2016;1;REGULARES;MASCULINO;Peru;1991;CAJAMARCA;BREÑA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA TEXTIL;8
2016;1;REGULARES;MASCULINO;Peru;1993;LA LIBERTAD;;;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA GEOLÓGICA;10
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRÓNICA;9
2016;1;REGULARES;MASCULINO;Peru;1996;LIMA;CHORRILLOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA Y ELECTRICA;6
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;CIENCIAS;MATEMÁTICA;9
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA SANITARIA;10
2016;1;REGULARES;MASCULINO;Peru;1996;LIMA;LINCE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRÓNICA;5
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;VILLA EL SALVADOR;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRÓNICA;4
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;CIENCIAS;QUIMICA;4
2016;1;REGULARES;FEMENINO;Peru;1991;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;10
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2016;1;REGULARES;FEMENINO;Peru;1991;LIMA;LIMA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;10
2016;1;REGULARES;MASCULINO;Peru;1990;LIMA;SAN JUAN DE MIRAFLORES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;10
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;9
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;VILLA EL SALVADOR;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;4
2016;1;REGULARES;MASCULINO;Peru;1989;LIMA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;2
2016;1;PROMOCION;MASCULINO;Peru;1982;CALLAO;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;10
2016;1;REGULARES;MASCULINO;Peru;1992;AYACUCHO;VILLA EL SALVADOR;LIMA;LIMA;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA METALÚRGICA;8
2016;1;REGULARES;MASCULINO;Peru;1990;LIMA;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA DE MINAS;9
2016;1;REGULARES;MASCULINO;Peru;1996;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRONICA;4
2016;1;REGULARES;MASCULINO;Peru;1996;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRICA;5
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;EL AGUSTINO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;4
2016;1;PROMOCION;MASCULINO;Peru;1995;CAJAMARCA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;CIENCIA DE LA COMPUTACIÓN;10
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;LIMA;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;CIENCIA DE LA COMPUTACIÓN;8
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA Y ELECTRICA;7
2016;1;REGULARES;MASCULINO;Peru;1991;ANCASH;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA Y ELECTRICA;9
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA Y ELECTRICA;7
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA Y ELECTRICA;9
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;3
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA QUIMICA;5
2016;1;REGULARES;FEMENINO;Peru;1996;LIMA;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA AMBIENTAL;6
2016;1;REGULARES;MASCULINO;Peru;1995;SAN MARTIN;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA DE PETRÓLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA PETROQUIMICA;5
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA SANITARIA;5
2016;1;REGULARES;MASCULINO;Peru;1990;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA Y ELECTRICA;5
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;6
2016;1;REGULARES;MASCULINO;Peru;1998;LIMA;ATE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA DE TELECOMUNICACIONES;2
2016;1;REGULARES;FEMENINO;Peru;1996;CALLAO;VENTANILLA;CALLAO;CALLAO;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA AMBIENTAL;3
2016;1;REGULARES;FEMENINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;4
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;INGENIERIA FÍSICA;4
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;VILLA EL SALVADOR;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;6
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;6
2016;1;REGULARES;FEMENINO;Peru;1994;LIMA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;6
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;4
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;6
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;LIMA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA SANITARIA;6
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA DE PETRÓLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA DE PETRÓLEO Y GAS NATURAL;6
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;LIRCAY;ANGARAES;HUANCAVELICA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;3
2016;1;REGULARES;MASCULINO;Peru;1997;JUNIN;CHORRILLOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRONICA;3
2016;1;REGULARES;MASCULINO;Peru;1994;ANCASH;LIMA;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;FÍSICA;3
2016;1;REGULARES;FEMENINO;Peru;1989;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA DE HIGIENE Y SEGURIDAD INDUSTRIAL;6
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA METALÚRGICA;3
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRÓNICA;3
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;5
2016;1;REGULARES;MASCULINO;Peru;1996;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;4
2016;1;REGULARES;FEMENINO;Peru;1995;JUNIN;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;5
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;6
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA DE TELECOMUNICACIONES;6
2016;1;REGULARES;MASCULINO;Peru;1993;HUANCAVELICA;ACRAQUIA;TAYACAJA;HUANCAVELICA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA DE TELECOMUNICACIONES;4
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;SAN JUAN DE MIRAFLORES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRICA;7
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRICA;6
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;CHORRILLOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA GEOLÓGICA;2
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;SANTA ANITA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ESTADÍSTICA;2
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;INDEPENDENCIA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;6
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;4
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;4
2016;1;REGULARES;MASCULINO;Peru;1997;JUNIN;BREÑA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRÓNICA;4
2016;1;REGULARES;MASCULINO;Peru;1997;AYACUCHO;SAN MIGUEL;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;4
2016;1;REGULARES;MASCULINO;Peru;1997;LIMA;VILLA MARIA DEL TRIUNFO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA METALÚRGICA;4
2016;1;REGULARES;FEMENINO;Peru;1997;LIMA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;5
2016;1;REGULARES;MASCULINO;Peru;1993;HUANUCO;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;4
2016;1;REGULARES;MASCULINO;Peru;1995;JUNIN;RIMAC;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;6
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;ATE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRÓNICA;3
2016;1;REGULARES;MASCULINO;Peru;1996;LA LIBERTAD;SAN MIGUEL;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;5
2016;1;REGULARES;MASCULINO;Peru;1982;JUNIN;SANTA ANITA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRÓNICA;5
2016;1;REGULARES;MASCULINO;Peru;1993;JUNIN;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;;;;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;2
2016;1;REGULARES;FEMENINO;Peru;1994;LIMA;CHORRILLOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA DE TELECOMUNICACIONES;4
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;7
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;5
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRONICA;7
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;ATE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ESTADÍSTICA;2
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRONICA;2
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRICA;5
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA DE MINAS;8
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA DE MINAS;8
2016;1;REGULARES;MASCULINO;Peru;1997;LA LIBERTAD;;;AMAZONAS;Pregrado;Presencial;INGENIERIA DE PETRÓLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA DE PETRÓLEO Y GAS NATURAL;4
2016;1;REGULARES;MASCULINO;Peru;1996;LA LIBERTAD;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRÓNICA;2
2016;1;REGULARES;MASCULINO;Peru;1997;LIMA;SAN MIGUEL;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRÓNICA;5
2016;1;REGULARES;MASCULINO;Peru;1990;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;5
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;8
2016;1;REGULARES;MASCULINO;Peru;1995;JUNIN;LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRONICA;2
2016;1;REGULARES;MASCULINO;Peru;1996;LIMA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRÓNICA;7
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;7
2016;1;REGULARES;MASCULINO;Peru;1996;PUNO;ATE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA AMBIENTAL;7
2016;1;REGULARES;MASCULINO;Peru;1996;LIMA;LIMA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;6
2016;1;REGULARES;FEMENINO;Peru;1996;AMAZONAS;PUENTE PIEDRA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA SANITARIA;5
2016;1;REGULARES;MASCULINO;Peru;1996;CALLAO;CALLAO;CALLAO;CALLAO;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;3
2016;1;REGULARES;MASCULINO;Peru;1997;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRICA;1
